"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2008",1.0454965090799,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2009",1.0094200495228,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2010",1.107050430321,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2011",1.0547777320306,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2012",1.039835508302,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2013",0.98211718557831,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2014",0.91737694064327,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2015",0.91455813997467,
"NOR","TAXENV","MOTORVEH","PC_GDP","A","2016",0.92541695987633,
"POL","TAXENV","ENRG","PC_GDP","A","1994",1.3231523391776,
"POL","TAXENV","ENRG","PC_GDP","A","1995",1.1781840073438,
"POL","TAXENV","ENRG","PC_GDP","A","1996",1.2932984147776,
"POL","TAXENV","ENRG","PC_GDP","A","1997",1.2566262202347,
"POL","TAXENV","ENRG","PC_GDP","A","1998",1.4462026025686,
"POL","TAXENV","ENRG","PC_GDP","A","1999",1.7186876007817,
"POL","TAXENV","ENRG","PC_GDP","A","2000",1.7433744113398,
"POL","TAXENV","ENRG","PC_GDP","A","2001",1.7491735924841,
"POL","TAXENV","ENRG","PC_GDP","A","2002",1.9589103588088,
"POL","TAXENV","ENRG","PC_GDP","A","2003",2.0973484184933,
"POL","TAXENV","ENRG","PC_GDP","A","2004",2.0753796977932,
"POL","TAXENV","ENRG","PC_GDP","A","2005",2.1151707176551,
"POL","TAXENV","ENRG","PC_GDP","A","2006",2.0595694483899,
"POL","TAXENV","ENRG","PC_GDP","A","2007",2.1527259589091,
"POL","TAXENV","ENRG","PC_GDP","A","2008",2.0346046515565,
"POL","TAXENV","ENRG","PC_GDP","A","2009",1.9171991609875,
"POL","TAXENV","ENRG","PC_GDP","A","2010",1.8449848263345,
"POL","TAXENV","ENRG","PC_GDP","A","2011",1.7965642422452,
"POL","TAXENV","ENRG","PC_GDP","A","2012",1.8404651386882,
"POL","TAXENV","ENRG","PC_GDP","A","2013",1.8107400297844,
"POL","TAXENV","ENRG","PC_GDP","A","2014",1.8603894676764,
"POL","TAXENV","ENRG","PC_GDP","A","2015",1.8235493322704,
"POL","TAXENV","ENRG","PC_GDP","A","2016",1.8249709567957,
"POL","TAXENV","OTH","PC_GDP","A","1994",0.40266424886468,"E"
"POL","TAXENV","OTH","PC_GDP","A","1995",0.31780158694315,"E"
"POL","TAXENV","OTH","PC_GDP","A","1996",0.2765390398645,
"POL","TAXENV","OTH","PC_GDP","A","1997",0.26753851369562,
"POL","TAXENV","OTH","PC_GDP","A","1999",0.19845922635694,
"POL","TAXENV","OTH","PC_GDP","A","2000",0.18315101399176,
"POL","TAXENV","OTH","PC_GDP","A","2001",0.16990315774226,
"POL","TAXENV","OTH","PC_GDP","A","2002",0.1526243457878,
"POL","TAXENV","OTH","PC_GDP","A","2003",0.13367539903709,
"POL","TAXENV","OTH","PC_GDP","A","2004",0.1286945337018,
"POL","TAXENV","OTH","PC_GDP","A","2005",0.09887248369705,
"POL","TAXENV","OTH","PC_GDP","A","2006",0.11394403204038,
"POL","TAXENV","OTH","PC_GDP","A","2007",0.1128658112096,
"POL","TAXENV","OTH","PC_GDP","A","2008",0.11816633958628,
"POL","TAXENV","OTH","PC_GDP","A","2009",0.11482220347365,
"POL","TAXENV","OTH","PC_GDP","A","2010",0.11098752616909,
"POL","TAXENV","OTH","PC_GDP","A","2011",0.10168978106986,
"POL","TAXENV","OTH","PC_GDP","A","2012",0.17816719488873,
"POL","TAXENV","OTH","PC_GDP","A","2013",0.16138013118661,"E"
"POL","TAXENV","OTH","PC_GDP","A","2014",0.08285992159113,
"POL","TAXENV","OTH","PC_GDP","A","2015",0.08632912639412,
"POL","TAXENV","OTH","PC_GDP","A","2016",0.06873940327051,
"POL","TAXENV","TOT","PC_GDP","A","1994",1.891409080392,
"POL","TAXENV","TOT","PC_GDP","A","1995",1.6729599144005,
"POL","TAXENV","TOT","PC_GDP","A","1996",1.7634727945925,
"POL","TAXENV","TOT","PC_GDP","A","1997",1.7434083766166,
"POL","TAXENV","TOT","PC_GDP","A","1998",1.7599452436165,
"POL","TAXENV","TOT","PC_GDP","A","1999",1.9718040297244,
"POL","TAXENV","TOT","PC_GDP","A","2000",2.0116206359412,"E"
"POL","TAXENV","TOT","PC_GDP","A","2001",2.0251528128521,
"POL","TAXENV","TOT","PC_GDP","A","2002",2.2401928021343,
"POL","TAXENV","TOT","PC_GDP","A","2003",2.3791447810704,
"POL","TAXENV","TOT","PC_GDP","A","2004",2.4226020538912,
"POL","TAXENV","TOT","PC_GDP","A","2005",2.3817416613434,
"POL","TAXENV","TOT","PC_GDP","A","2006",2.322790299386,
"POL","TAXENV","TOT","PC_GDP","A","2007",2.4316402493288,
"POL","TAXENV","TOT","PC_GDP","A","2008",2.3365868919119,
"POL","TAXENV","TOT","PC_GDP","A","2009",2.2047357352114,
"POL","TAXENV","TOT","PC_GDP","A","2010",2.1077749155858,
"POL","TAXENV","TOT","PC_GDP","A","2011",2.032155473389,
"POL","TAXENV","TOT","PC_GDP","A","2012",2.1367721076157,
"POL","TAXENV","TOT","PC_GDP","A","2013",2.0959240745019,
"POL","TAXENV","TOT","PC_GDP","A","2014",2.0387448247193,
"POL","TAXENV","TOT","PC_GDP","A","2015",2.0151696130134,
"POL","TAXENV","TOT","PC_GDP","A","2016",2.0173875133833,
"POL","TAXENV","MOTORVEH","PC_GDP","A","1994",0.16559259466899,
"POL","TAXENV","MOTORVEH","PC_GDP","A","1995",0.17697420450129,
"POL","TAXENV","MOTORVEH","PC_GDP","A","1996",0.19363531940816,
"POL","TAXENV","MOTORVEH","PC_GDP","A","1997",0.21924361689011,
"POL","TAXENV","MOTORVEH","PC_GDP","A","1999",0.05465722637231,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2000",0.08509525540544,"E"
"POL","TAXENV","MOTORVEH","PC_GDP","A","2001",0.1060761241156,"E"
"POL","TAXENV","MOTORVEH","PC_GDP","A","2002",0.12865815065631,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2003",0.14812100181105,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2004",0.21852780626937,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2005",0.16769849619872,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2006",0.1492768817616,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2007",0.16604847743441,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2008",0.18381595230224,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2009",0.17271433625491,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2010",0.15180260117516,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2011",0.13390144517497,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2012",0.11813983100386,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2013",0.12380386692802,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2014",0.09549538907751,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2015",0.10529111926262,
"POL","TAXENV","MOTORVEH","PC_GDP","A","2016",0.12367714074846,
"PRT","TAXENV","ENRG","PC_GDP","A","1994",2.4569913082984,"E"
"PRT","TAXENV","ENRG","PC_GDP","A","1995",2.4687896824141,
"PRT","TAXENV","ENRG","PC_GDP","A","1996",2.4189354656392,
"PRT","TAXENV","ENRG","PC_GDP","A","1997",2.2251894097516,
"PRT","TAXENV","ENRG","PC_GDP","A","1998",2.2728398606502,
"PRT","TAXENV","ENRG","PC_GDP","A","1999",2.117807555065,
"PRT","TAXENV","ENRG","PC_GDP","A","2000",1.5396597629764,
"PRT","TAXENV","ENRG","PC_GDP","A","2001",1.7788280646116,
"PRT","TAXENV","ENRG","PC_GDP","A","2002",2.0337793566433,
"PRT","TAXENV","ENRG","PC_GDP","A","2003",2.1106365805918,
"PRT","TAXENV","ENRG","PC_GDP","A","2004",2.060073995893,
"PRT","TAXENV","ENRG","PC_GDP","A","2005",1.9915039708778,
"PRT","TAXENV","ENRG","PC_GDP","A","2006",1.9366628408949,
"PRT","TAXENV","ENRG","PC_GDP","A","2007",1.9183973764316,
"PRT","TAXENV","ENRG","PC_GDP","A","2008",1.809667076903,
"PRT","TAXENV","ENRG","PC_GDP","A","2009",1.8419095412121,
"PRT","TAXENV","ENRG","PC_GDP","A","2010",1.773415932935,
"PRT","TAXENV","ENRG","PC_GDP","A","2011",1.7314401711689,
"PRT","TAXENV","ENRG","PC_GDP","A","2012",1.6833895371315,
"PRT","TAXENV","ENRG","PC_GDP","A","2013",1.6775528115059,
"PRT","TAXENV","ENRG","PC_GDP","A","2014",1.6659868128948,
"PRT","TAXENV","ENRG","PC_GDP","A","2015",1.7716248206554,
"PRT","TAXENV","ENRG","PC_GDP","A","2016",1.8948615336941,
"PRT","TAXENV","OTH","PC_GDP","A","1994",0,"E"
"PRT","TAXENV","OTH","PC_GDP","A","1995",0.00001682932766,"E"
"PRT","TAXENV","OTH","PC_GDP","A","1996",0.00001582125715,"E"
"PRT","TAXENV","OTH","PC_GDP","A","1997",0.00001472980765,"E"
"PRT","TAXENV","OTH","PC_GDP","A","1998",0.00001365465618,"E"
"PRT","TAXENV","OTH","PC_GDP","A","1999",0.00035874311614,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2000",0.00084774023429,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2001",0.00076727516611,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2002",0.00077737499744,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2003",0.00085607589942,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2004",0.0012855303689,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2005",0.00104492912045,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2006",0.00134195460123,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2007",0.00326714581035,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2008",0.00607010120256,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2009",0.01206120110254,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2010",0.01650579086914,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2011",0.02166431484432,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2012",0.02470948464259,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2013",0.01067129720983,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2014",0.02067211905833,"E"
"PRT","TAXENV","OTH","PC_GDP","A","2015",0.01847307772094,
"PRT","TAXENV","OTH","PC_GDP","A","2016",0.01720914449279,"E"
"PRT","TAXENV","TOT","PC_GDP","A","1994",3.3139232224477,
"PRT","TAXENV","TOT","PC_GDP","A","1995",3.3121192203544,"E"
"PRT","TAXENV","TOT","PC_GDP","A","1996",3.3540049816992,"E"
"PRT","TAXENV","TOT","PC_GDP","A","1997",3.1402952316444,"E"
"PRT","TAXENV","TOT","PC_GDP","A","1998",3.2894346820648,"E"
"PRT","TAXENV","TOT","PC_GDP","A","1999",3.2354174634581,"E"
"PRT","TAXENV","TOT","PC_GDP","A","2000",2.6000148584891,"E"
"PRT","TAXENV","TOT","PC_GDP","A","2001",2.8285969702498,"E"
"PRT","TAXENV","TOT","PC_GDP","A","2002",2.989556934991,"E"
"PRT","TAXENV","TOT","PC_GDP","A","2003",2.9479144976483,"E"
"PRT","TAXENV","TOT","PC_GDP","A","2004",2.9414516905351,"E"
"PRT","TAXENV","TOT","PC_GDP","A","2005",2.8853174897144,
"PRT","TAXENV","TOT","PC_GDP","A","2006",2.7898008715013,
"PRT","TAXENV","TOT","PC_GDP","A","2007",2.7455957378626,
"PRT","TAXENV","TOT","PC_GDP","A","2008",2.4838677309177,
"PRT","TAXENV","TOT","PC_GDP","A","2009",2.4441420036449,
"PRT","TAXENV","TOT","PC_GDP","A","2010",2.429131613612,
"PRT","TAXENV","TOT","PC_GDP","A","2011",2.3254506805467,
"PRT","TAXENV","TOT","PC_GDP","A","2012",2.1653478092658,
"PRT","TAXENV","TOT","PC_GDP","A","2013",2.2099387758521,
"PRT","TAXENV","TOT","PC_GDP","A","2014",2.2728944723617,
"PRT","TAXENV","TOT","PC_GDP","A","2015",2.414572423045,
"PRT","TAXENV","TOT","PC_GDP","A","2016",2.5857529790983,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","1994",0.85693191414928,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","1995",0.8433126910715,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","1996",0.93505361804222,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","1997",0.91509116728821,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","1998",1.0165813546332,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","1999",1.1172513301398,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2000",1.0595074023866,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2001",1.0490017561893,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2002",0.95500004973525,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2003",0.83642199566116,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2004",0.88009202175521,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2005",0.8927684679417,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2006",0.8517960652717,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2007",0.82393109369225,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2008",0.6681304108064,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2009",0.59017135209746,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2010",0.63920980074798,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2011",0.57234635549871,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2012",0.45724894929965,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2013",0.52171463544711,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2014",0.58623560203005,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2015",0.62447467385953,
"PRT","TAXENV","MOTORVEH","PC_GDP","A","2016",0.67368226165031,
"SVK","TAXENV","ENRG","PC_GDP","A","1994",2.5406359318371,
"SVK","TAXENV","ENRG","PC_GDP","A","1995",2.0515827466761,
"SVK","TAXENV","ENRG","PC_GDP","A","1996",1.8443668379485,
"SVK","TAXENV","ENRG","PC_GDP","A","1997",1.7796358842479,
"SVK","TAXENV","ENRG","PC_GDP","A","1998",1.6633031187093,
"SVK","TAXENV","ENRG","PC_GDP","A","1999",1.7512288363646,
"SVK","TAXENV","ENRG","PC_GDP","A","2000",1.9510092745006,
"SVK","TAXENV","ENRG","PC_GDP","A","2001",1.6979755854737,
"SVK","TAXENV","ENRG","PC_GDP","A","2002",1.8668988593811,
"SVK","TAXENV","ENRG","PC_GDP","A","2003",2.1016610726223,
"SVK","TAXENV","ENRG","PC_GDP","A","2004",2.1879881236022,
"SVK","TAXENV","ENRG","PC_GDP","A","2005",2.0751842081285,
"SVK","TAXENV","ENRG","PC_GDP","A","2006",1.9369195719083,
"SVK","TAXENV","ENRG","PC_GDP","A","2007",1.7729884061812,
"SVK","TAXENV","ENRG","PC_GDP","A","2008",1.7476182305038,
"SVK","TAXENV","ENRG","PC_GDP","A","2009",1.6650358481289,
"SVK","TAXENV","ENRG","PC_GDP","A","2010",1.5862134393162,
"SVK","TAXENV","ENRG","PC_GDP","A","2011",1.5704854932054,
"SVK","TAXENV","ENRG","PC_GDP","A","2012",1.4823163219854,
"SVK","TAXENV","ENRG","PC_GDP","A","2013",1.4664982855332,
"SVK","TAXENV","ENRG","PC_GDP","A","2014",1.5339504758791,
"SVK","TAXENV","ENRG","PC_GDP","A","2015",1.5522804052405,
"SVK","TAXENV","ENRG","PC_GDP","A","2016",1.5966625353302,
"SVK","TAXENV","OTH","PC_GDP","A","1994",0.10704843329608,"E"
"SVK","TAXENV","OTH","PC_GDP","A","1995",0.10413675783581,
"SVK","TAXENV","OTH","PC_GDP","A","1996",0.13035015062713,
"SVK","TAXENV","OTH","PC_GDP","A","1997",0.10993459877256,
"SVK","TAXENV","OTH","PC_GDP","A","1998",0.10285107216844,
"SVK","TAXENV","OTH","PC_GDP","A","1999",0.0976307912309,
"SVK","TAXENV","OTH","PC_GDP","A","2000",0.13139224106279,
"SVK","TAXENV","OTH","PC_GDP","A","2001",0.12170662643195,
"SVK","TAXENV","OTH","PC_GDP","A","2002",0.27299459193124,
"SVK","TAXENV","OTH","PC_GDP","A","2003",0.29066033963686,
"SVK","TAXENV","OTH","PC_GDP","A","2004",0.27363953995624,
"SVK","TAXENV","OTH","PC_GDP","A","2005",0.25201176540018,
"SVK","TAXENV","OTH","PC_GDP","A","2006",0.27455052049503,
"SVK","TAXENV","OTH","PC_GDP","A","2007",0.25826979853527,
"SVK","TAXENV","OTH","PC_GDP","A","2008",0.22930865117364,
"SVK","TAXENV","OTH","PC_GDP","A","2009",0.25054648903184,
"SVK","TAXENV","OTH","PC_GDP","A","2010",0.23668075288465,
"SVK","TAXENV","OTH","PC_GDP","A","2011",0.23520691406011,
"SVK","TAXENV","OTH","PC_GDP","A","2012",0.22549372637842,
"SVK","TAXENV","OTH","PC_GDP","A","2013",0.23752969619784,"E"
"SVK","TAXENV","OTH","PC_GDP","A","2014",0.23010654858416,"E"
"SVK","TAXENV","OTH","PC_GDP","A","2015",0.22806073667716,
"SVK","TAXENV","OTH","PC_GDP","A","2016",0.21559794509537,
"SVK","TAXENV","TOT","PC_GDP","A","1994",2.8255283699452,"E"
"SVK","TAXENV","TOT","PC_GDP","A","1995",2.3944861520734,
"SVK","TAXENV","TOT","PC_GDP","A","1996",2.2047154962359,
"SVK","TAXENV","TOT","PC_GDP","A","1997",2.1107690872799,
"SVK","TAXENV","TOT","PC_GDP","A","1998",1.9944996071894,
"SVK","TAXENV","TOT","PC_GDP","A","1999",2.0614414897607,
"SVK","TAXENV","TOT","PC_GDP","A","2000",2.3304928952982,
"SVK","TAXENV","TOT","PC_GDP","A","2001",2.054886706501,
"SVK","TAXENV","TOT","PC_GDP","A","2002",2.3582421169844,
"SVK","TAXENV","TOT","PC_GDP","A","2003",2.5888973632513,
"SVK","TAXENV","TOT","PC_GDP","A","2004",2.6402724752444,
"SVK","TAXENV","TOT","PC_GDP","A","2005",2.5144415558644,
"SVK","TAXENV","TOT","PC_GDP","A","2006",2.4007274437828,
"SVK","TAXENV","TOT","PC_GDP","A","2007",2.2274394169197,
"SVK","TAXENV","TOT","PC_GDP","A","2008",2.1750529939373,
"SVK","TAXENV","TOT","PC_GDP","A","2009",2.1097307596448,
"SVK","TAXENV","TOT","PC_GDP","A","2010",2.0111229077049,
"SVK","TAXENV","TOT","PC_GDP","A","2011",1.9945714109658,
"SVK","TAXENV","TOT","PC_GDP","A","2012",1.8901948841726,
"SVK","TAXENV","TOT","PC_GDP","A","2013",1.9006040558485,"E"
"SVK","TAXENV","TOT","PC_GDP","A","2014",1.9622491558969,"E"
"SVK","TAXENV","TOT","PC_GDP","A","2015",1.9604504195345,
"SVK","TAXENV","TOT","PC_GDP","A","2016",1.9910566975926,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","1994",0.17784451748249,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","1995",0.23876629020963,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","1996",0.22999805273424,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","1997",0.22119862776658,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","1998",0.22834490067055,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","1999",0.21258171458141,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2000",0.24809118006672,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2001",0.23520411563349,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2002",0.21834855496835,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2003",0.19657598121432,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2004",0.17864483699888,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2005",0.18724551586764,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2006",0.18925711134966,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2007",0.19618141858751,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2008",0.19812642188152,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2009",0.19414878997646,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2010",0.1882289129492,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2011",0.18887906154514,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2012",0.18238459189748,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2013",0.1965757691501,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2014",0.1981921133977,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2015",0.18010952981854,
"SVK","TAXENV","MOTORVEH","PC_GDP","A","2016",0.17879594734239,
"ESP","TAXENV","ENRG","PC_GDP","A","1994",1.758562045045,
"ESP","TAXENV","ENRG","PC_GDP","A","1995",1.7351965975843,
"ESP","TAXENV","ENRG","PC_GDP","A","1996",1.7234811794423,
"ESP","TAXENV","ENRG","PC_GDP","A","1997",1.6786056540589,
"ESP","TAXENV","ENRG","PC_GDP","A","1998",1.7706600634508,
"ESP","TAXENV","ENRG","PC_GDP","A","1999",1.7916730204365,
"ESP","TAXENV","ENRG","PC_GDP","A","2000",1.6864480332433,
"ESP","TAXENV","ENRG","PC_GDP","A","2001",1.5866699813136,
"ESP","TAXENV","ENRG","PC_GDP","A","2002",1.6763380369576,
"ESP","TAXENV","ENRG","PC_GDP","A","2003",1.6953546630817,
"ESP","TAXENV","ENRG","PC_GDP","A","2004",1.6567296501876,
"ESP","TAXENV","ENRG","PC_GDP","A","2005",1.5903782864903,
"ESP","TAXENV","ENRG","PC_GDP","A","2006",1.5159646968562,
"ESP","TAXENV","ENRG","PC_GDP","A","2007",1.4703976942267,
"ESP","TAXENV","ENRG","PC_GDP","A","2008",1.4134766386435,
"ESP","TAXENV","ENRG","PC_GDP","A","2009",1.4184209285058,
"ESP","TAXENV","ENRG","PC_GDP","A","2010",1.4504571901603,
"ESP","TAXENV","ENRG","PC_GDP","A","2011",1.4109780146788,
"ESP","TAXENV","ENRG","PC_GDP","A","2012",1.4224530484206,
"ESP","TAXENV","ENRG","PC_GDP","A","2013",1.618440696484,
"ESP","TAXENV","ENRG","PC_GDP","A","2014",1.5521947519657,
"ESP","TAXENV","ENRG","PC_GDP","A","2015",1.6081617762862,
"ESP","TAXENV","ENRG","PC_GDP","A","2016",1.5263892284289,
"ESP","TAXENV","OTH","PC_GDP","A","1994",0.00023477834062,"E"
"ESP","TAXENV","OTH","PC_GDP","A","1995",0.00609571301417,"E"
"ESP","TAXENV","OTH","PC_GDP","A","1996",0.00737720903391,"E"
"ESP","TAXENV","OTH","PC_GDP","A","1997",0.00791427403397,"E"
"ESP","TAXENV","OTH","PC_GDP","A","1998",0.01678574868395,"E"
"ESP","TAXENV","OTH","PC_GDP","A","1999",0.0217056271564,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2000",0.01779499728824,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2001",0.01829808042583,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2002",0.02282163842166,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2003",0.0238962611903,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2004",0.01869006659517,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2005",0.01805356274884,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2006",0.01845284920053,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2007",0.02229817630484,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2008",0.02069471997945,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2009",0.01473516673132,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2010",0.02063031069397,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2011",0.02382174799596,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2012",0.03423683129386,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2013",0.07653364214476,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2014",0.06615787801403,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2015",0.08046310982036,"E"
"ESP","TAXENV","OTH","PC_GDP","A","2016",0.07903287606925,"E"
"ESP","TAXENV","TOT","PC_GDP","A","1994",2.1387770776988,"E"
"ESP","TAXENV","TOT","PC_GDP","A","1995",2.1164417338628,"E"
"ESP","TAXENV","TOT","PC_GDP","A","1996",2.1030570878301,"E"
"ESP","TAXENV","TOT","PC_GDP","A","1997",2.0630287405422,"E"
"ESP","TAXENV","TOT","PC_GDP","A","1998",2.1738786016045,"E"
"ESP","TAXENV","TOT","PC_GDP","A","1999",2.2529259315687,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2000",2.1265409115874,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2001",2.0121568897692,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2002",2.0908675709144,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2003",2.1097685951124,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2004",2.0700355972573,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2005",2.0207722744223,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2006",1.9453607046915,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2007",1.8901673850525,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2008",1.7463396268125,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2009",1.7186474208455,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2010",1.7504382231967,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2011",1.6989319435507,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2012",1.7170823965446,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2013",1.9577586224697,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2014",1.8658233081395,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2015",1.9266808807355,"E"
"ESP","TAXENV","TOT","PC_GDP","A","2016",1.8379610940105,"E"
"ESP","TAXENV","MOTORVEH","PC_GDP","A","1994",0.37998028853813,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","1995",0.37514939386563,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","1996",0.37219873819836,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","1997",0.37650877739673,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","1998",0.38643280670863,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","1999",0.43954728807884,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2000",0.42229790655269,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2001",0.40718885507932,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2002",0.39170786833299,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2003",0.39051764223977,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2004",0.39461587697289,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2005",0.41234045912887,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2006",0.4109431512544,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2007",0.39747153621219,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2008",0.31216823638131,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2009",0.28549133650471,
"ESP","TAXENV","MOTORVEH","PC_GDP","A","2010",0.27935074612076,
